country,countryiso3code,education_expenditure_2015,education_expenditure_2016,education_expenditure_2017,education_expenditure_2018,education_expenditure_2019,education_expenditure_2020,education_expenditure_2021,education_expenditure_2022,exports_2015,exports_2016,exports_2017,exports_2018,exports_2019,exports_2020,exports_2021,exports_2022,gdp_2015,gdp_2016,gdp_2017,gdp_2018,gdp_2019,gdp_2020,gdp_2021,gdp_2022,gdp_per_capita_2015,gdp_per_capita_2016,gdp_per_capita_2017,gdp_per_capita_2018,gdp_per_capita_2019,gdp_per_capita_2020,gdp_per_capita_2021,gdp_per_capita_2022,health_expenditure_2015,health_expenditure_2016,health_expenditure_2017,health_expenditure_2018,health_expenditure_2019,health_expenditure_2020,health_expenditure_2021,infant_mortality_rate_2015,infant_mortality_rate_2016,infant_mortality_rate_2017,infant_mortality_rate_2018,infant_mortality_rate_2019,infant_mortality_rate_2020,infant_mortality_rate_2021,infant_mortality_rate_2022,inflation_rate_2015,inflation_rate_2016,inflation_rate_2017,inflation_rate_2018,inflation_rate_2019,inflation_rate_2020,inflation_rate_2021,inflation_rate_2022,life_expectancy_2015,life_expectancy_2016,life_expectancy_2017,life_expectancy_2018,life_expectancy_2019,life_expectancy_2020,life_expectancy_2021,life_expectancy_2022,pm25_air_pollution_2015,pm25_air_pollution_2016,pm25_air_pollution_2017,pm25_air_pollution_2018,pm25_air_pollution_2019,pm25_air_pollution_2020,population_2015,population_2016,population_2017,population_2018,population_2019,population_2020,population_2021,population_2022,undernourishment_rate_2015,undernourishment_rate_2016,undernourishment_rate_2017,undernourishment_rate_2018,undernourishment_rate_2019,undernourishment_rate_2020,undernourishment_rate_2021,unemployment_rate_2015,unemployment_rate_2016,unemployment_rate_2017,unemployment_rate_2018,unemployment_rate_2019,unemployment_rate_2020,unemployment_rate_2021,unemployment_rate_2022
Portugal,PRT,4.88554000854492,4.7709059715271,5.0156102180481,4.67515993118286,4.63002014160156,4.87656021118164,4.78316020965576,4.78316020965576,80984130312.3324,83005656043.171,94573528088.0378,105274675792.789,104414522676.565,84848916302.1154,105795806127.51,126574910958.588,199394066525.44,206426152308.931,221357874718.93,242313116577.967,239986922638.902,229031860520.777,255534839405.899,255196659934.378,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,1791,1875,1998,2216,2222,2346,2747,3,3,2.9,2.9,2.8,2.7,2.7,2.6,0.48793862390472,0.607397074641719,1.36861411643472,0.993715683468326,0.338178410046034,-0.0124383299575305,1.26565719069044,7.83269124233323,81.1243902439025,81.1243902439025,81.4243902439025,81.3243902439024,81.6756097560976,80.9756097560976,81.3780487804878,81.5804878048781,9.64253451834766,8.83773210008347,9.2551980440464,9.02601451562929,7.98256121876526,8.45242266236737,10358076,10325452,10300300,10283822,10286263,10297081,10361831,10409704,2.5,2.5,2.5,2.5,2.5,2.5,2.5,12.447,11.068,8.869,6.994,6.464,6.796,6.577,6.011
Post-demographic dividend,PST,4.93063020706177,4.89622449874878,4.91589999198914,4.91255497932434,4.95746994018555,5.0860800743103,5.03708982467651,5.03708982467651,12787000722747.4,12699271475136.5,13817964877410,15000766577008.8,14723019515066.1,13168042334032.9,16066047228452.3,17645130185008.7,44669765037594.5,45693398993292.1,47667106352008.1,50504305917292.3,51018795008395.9,50004904334179.6,55588775180110.4,56564201304341.6,40717.0989510662,41461.9972670039,43088.4274179433,45491.2207882764,45822.0716593778,44745.8899129628,49781.6773081209,50759.6274098503,5115.98865502716,5284.12702738199,5463.57740126258,5737.3115409969,5857.92867842706,6370.47884131338,6835.89684987208,4.32996776062157,4.25413326012447,4.18395844881593,4.16056761813113,4.10301275564754,4.05699413793322,3.99756032528608,3.9654124984895,0.410040498008468,0.625049923084511,1.76264931892238,1.79471185151841,1.62507725469196,0.638544956776712,2.51837109614213,7.83269124233323,80.3817473499255,80.5391330454269,80.583392604549,80.6701397121384,80.8980437439001,79.9983213884459,79.7379449051126,80.1676151914022,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,1097076319,1102054942,1106262382,1110198958,1113410921,1117530670,1116651310,1114354147,2.50975204038773,2.51030634557986,2.50568181691593,2.5157564998386,2.54790163499331,2.58969076624242,2.67432657562078,6.86785629878725,6.4043730200603,5.83639833337156,5.28825303519223,4.93964776716091,6.707652739053,5.79579066217279,4.50999157227142
Pre-demographic dividend,PRE,3.17298007011414,2.90522003173828,3.65234744548798,3.26730489730835,3.46964859962464,3.25443387031555,3.11515331268311,3.18863248825074,259486343730.32,218536368249.551,273375588359.503,344823813707.726,331823756996.038,252825854096.048,349627062233.519,427123934489.197,1305833014908.77,1163168926723.78,1214614486271.29,1353360006187.64,1427162956056.16,1309584194481.23,1435824208115.63,1639586866408.66,1524.75727930826,1320.44521076183,1340.65197800485,1452.93366963466,1490.50456175284,1330.58963017454,1420.14132754964,1579.54435449704,63.3936484528859,61.040142731863,58.8635810537692,57.7106772543133,59.3521867752711,59.8058331339053,65.4549133095429,59.7442297553418,58.4846853006404,57.2040240457612,55.8992029342122,54.5816973944739,53.2800044031411,51.9755432230034,50.6314223998143,3.40274327737188,4.66466235810205,4.97595150553892,2.96760366004456,2.37758732789776,3.39862928518856,4.22278962033194,8.77721454724217,59.1193712621413,59.5239150627753,59.9506113469282,60.3548387754098,60.7216573709725,60.2495318388733,59.87258063232,60.5030211720339,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,856420253,880891473,905987912,931467165,957503246,984213438,1011043183,1038012552,18.9505309135586,19.5032843104767,19.7128029138611,19.6479930711498,20.425772746208,21.4606080078123,22.6257935784185,5.10192042563972,5.1886831437827,5.46533363858061,5.45851475517408,5.51609281598594,6.04272774627958,5.88360900576437,5.21942761134312
Puerto Rico,PRI,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,69463100000,71740000000,71091600000,60528300000,63684400000,62237400000,57910200000,59714500000,103375500000,104336700000,103445500000,100958100000,105126400000,103130900000,106426600000,113567200000,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,1134.1313840094879,1134.1313840094879,1134.1313840094879,1134.1313840094879,1134.1313840094879,1134.1313840094879,1134.1313840094879,22.28918274393044,22.28918274393044,22.28918274393044,22.28918274393044,22.28918274393044,22.28918274393044,22.28918274393044,22.28918274393044,6.822023808598006,6.822023808598006,6.822023808598006,6.822023808598006,6.822023808598006,6.822023808598006,6.822023808598006,6.822023808598006,79.695,80.27,79.258,79.77,79.063,78.041,80.162,79.72,6.74532317404656,6.94033673792726,7.12296710513583,6.70118543618258,6.66040483872952,7.18841521712249,3473232,3406672,3325286,3193354,3193694,3281557,3262693,3220113,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,12,11.8,10.8,9.2,8.3,8.89,7.9,6
Qatar,QAT,2.96745991706848,2.96745991706848,2.96745991706848,2.88561999797821,2.80378007888794,3.2336699962616,3.2336699962616,3.2336699962616,92291208791.2088,72397252747.2527,85204395604.3956,102560989010.989,92046153846.1538,70933241758.2418,105549450549.451,161692857142.857,161739955576.923,151732181868.132,161099122225.275,183334953818.681,176371267692.308,144411363351.648,179732009560.44,235770403734.9,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,2435.44506836,2075.41918945,1908.39660645,1962.58374023,2012.22570801,1997.78820801,1934.0802002,6.6,6.3,6,5.6,5.3,5,4.7,4.5,1.8140772393776,2.6765917009819,0.394878914083005,0.255815382724408,-0.666641124861147,-2.5403150300476,2.30446565742003,4.99527553740761,80.064,80.433,80.717,80.898,80.99,79.099,79.272,81.559,97.7000280042596,83.6854921169063,83.268990615565,93.3069571843647,81.0088337801126,75.6630329481338,2414573,2595166,2711755,2766732,2807235,2760385,2688235,2695122,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,0.17,0.15,0.14,0.11,0.1,0.14,0.14,0.13
Romania,ROU,3.10695004463196,3.02559995651245,3.11820006370544,3.31918001174927,3.56695008277893,3.58926010131836,3.32452988624573,3.32452988624573,73554067275.1879,78593549490.1314,88964370565.0745,101077730281.76,100909643280.615,92693859931.8755,116013226558.78,129341587616.442,177883883008.747,185287630540.431,210147163769.848,243316029944.056,251017797625.017,251362514349.697,285810244501.933,298891515898.026,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,442,476,555,687,739,810,963,7.7,7.1,6.5,6,5.6,5.4,5.3,5.5,-0.594156437495203,-1.54479666813897,1.3390212110439,4.62548443137779,3.82785432599438,2.63107311184743,5.05232876096582,13.7954887432521,74.9121951219512,75.209756097561,75.209756097561,75.3585365853659,75.6073170731707,74.2536585365854,72.809756097561,75.3048780487805,17.4955175712912,16.5983385295736,17.0446117524786,17.1719925973938,15.0073403663299,14.8501731264834,19815616,19702267,19588715,19473970,19371648,19265250,19122059,19047009,2.5,2.5,2.5,2.5,2.5,2.5,2.5,6.812,5.901,4.927,4.187,3.912,5.035,5.59,5.614
Russian Federation,RUS,3.83402991294861,3.76044011116028,4.68990993499756,4.67819976806641,3.69561433792114,4.01641845703125,3.99480700492859,4.05402755737305,391365600741.085,330106509740.16,410722481424.915,510345505266.608,481410680627.341,381065599584.428,548800273711.107,635070991226.071,1363482182197.71,1276786350881.14,1574199360089,1657328773461.31,1693115002708.32,1493075894362.14,1843392293734.38,2266029240645.34,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,499,465,580,609,654,771,936,6.6,6.1,5.5,5.1,4.7,4.4,4.1,3.8,15.5344050528403,7.04244762954799,3.68332944412233,2.87829723647884,4.47036660760173,3.38165937237898,6.69445891957612,6.69445891957612,71.1834146341463,71.6512195121951,72.4514634146342,72.6621951219512,73.0839024390244,71.3387804878049,69.900243902439,72.5456097560976,12.9392509421972,12.4784655225055,11.739094414375,12.3153675046294,11.6778230257169,11.2727775886895,144640716,145015460,145293260,145398106,145453291,145245148,144746762,144236933,2.5,2.5,2.5,2.5,2.5,2.5,2.5,5.571,5.559,5.212,4.846,4.496,5.589,4.715,3.867
Rwanda,RWA,3.64711999893188,3.43483996391296,3.1247398853302,3.07375001907349,3.23868060112,3.33394289016724,5.58984994888306,4.74623012542725,1130492668.29254,1340967911.77915,1899457437.71633,2034370487.56848,2258781198.20915,1966296256.24683,2160639708.81572,2993214749.41044,8543759088.57783,8695272095.38502,9252834120.39358,9637904552.51428,10349299855.8404,10174387614.2558,11069280277.007,13316160803.5187,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,48.80509567,50.70415497,48.34190369,51.54394531,51.18757629,57.91234207,60.2185936,34.7,33.8,33,32.1,31.2,30.3,29.5,28.8,2.52850284192421,7.17434301982009,8.27953672260832,-0.311210160390699,3.34787655037648,9.85039902274207,-0.391346748300791,17.6892095588154,65.298,65.737,65.941,66.251,66.437,66.774,66.072,67.129,31.2574810856465,31.6862299869281,30.3553527446531,30.1816687853678,30.0071642427631,31.2882654917538,11642959,11930899,12230339,12531808,12835028,13146362,13461888,13776698,32.6,31.5,31.4,31.8,32.7,32.4,31.6,11.849,11.805,11.875,10.759,11.236,11.829,15.793,15.085
Samoa,WSM,4.61519002914429,4.34968376159668,3.96231913566589,4.26097393035889,4.39581727981567,4.48100519180298,5.2044882774353,4.88079118728638,223682247.802096,242864849.457573,262464978.81376,280801999.406942,319836950.812897,253683215.960745,98618300.6408823,102172245.946326,824150498.653536,843924796.697421,884844384.463214,878448433.404342,912950466.064906,868898358.266437,843923638.733018,832945205.637185,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,238.09069824,235.73020935,218.37336731,198.34815979,240.10105896,252.84034729,263.88595581,15.9,15.7,15.6,15.3,15.9,14.7,14.3,13.9,0.724470134874729,1.30471869303179,1.74989677484705,4.19745888663752,0.982326569888117,-1.56891247740895,3.13320473174494,10.9618822286844,72.515,72.54,72.59,72.636,72.157,72.768,72.767,72.598,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,203571,205544,207630,209701,211905,214929,218764,222382,7.3,7.9,7.9,7.7,7.4,5.6,4.6,8.9,9.062,9.4,9.512,9.601,10.214,10.368,9.923
San Marino,SMR,3.11914277076721,3.3372015953064,3.36997008323669,3.55516004562378,3.37969994544983,3.4246199131012,3.1089200973510702,3.43181848526001,2476182057.90196,2541233362.69749,2579986696.26828,2757778847.7396,2650504851.56163,2535024398.72007,3419735538.85275,3419735538.85275,1419400403.82788,1468342430.7393,1528621195.4832,1655354303.86998,1616188702.33964,1541247883.99351,1855382833.1165,1855382833.1165,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,3564.85253906,3656.28491211,3706.97045898,4012.65405273,3854.09521484,3842.77392578,4131.94189453,1.8,1.7,1.6,1.5,1.5,1.4,1.4,1.3,0.145686073240975,0.573948019802681,1.04597683468917,1.04597683468917,1.04597683468917,1.04597683468917,1.04597683468917,1.04597683468917,72.083620902392,72.083620902392,72.083620902392,72.083620902392,72.083620902392,72.083620902392,72.083620902392,72.083620902392,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,33570,33834,34056,34156,34178,34007,33745,33660,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586
Sao Tome and Principe,STP,4.69794988632202,6.11515998840332,5.87489986419678,5.62454986572266,5.89931058883667,5.0152382850647,5.51617622375488,5.15598058700562,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,259999643.047388,292267272.196925,322002845.229335,383717327.830508,412976064.479214,471229484.607144,524402450.755612,542686976.457587,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,84.50744629,109.2252121,116.49388123,108.28024292,106.26776123,158.96191406,186.10397339,18.4,16.8,15.4,14.3,13.3,12.6,11.9,11.3,5.24587835022454,5.43051966119156,5.6902961992902,7.86859628873909,7.72024525213248,9.81932791540146,8.13777038378732,18.0056351122841,67.249,67.492,68.267,68.355,68.523,67.785,67.591,68.794,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,201124,204632,208036,211344,214599,218641,223107,227380,16.1,15.8,15.3,15.3,14.9,13.5,13.1,13.598,13.65,13.811,13.878,13.998,15.183,15.042,14.115
Saudi Arabia,SAU,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,218010400000,200860000000,239993333333.333,314916533333.333,285860000000,182848000000,286501600000,445881600000,669484266666.667,666000000000,714994666666.667,846583733333.333,838564800000,734271200000,874156000000,1108571466666.67,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,1198.33630371,1243.94177246,1261.1652832,1291.12866211,1279.6907959,1355.71655273,1441.9987793,7.8,7.3,6.9,6.6,6.2,6,5.7,5.5,1.20607322150109,2.06884036053473,-0.838194579675018,2.45814158007532,-2.09333333333329,3.44545825956692,3.06328988941547,2.4740737192537,76.918,77.064,77.16,77.212,77.304,76.239,76.936,77.905,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,32749848,33416270,34193122,35018133,35827362,35997107,35950396,36408820,4.6,4.4,4.5,4.7,4.6,4.3,3.8,5.6,5.6,5.89,6.029,5.636,7.45,6.621,5.589
Senegal,SEN,5.45637989044189,5.11309003829956,4.74007987976074,5.11019992828369,5.03527021408081,5.6869797706604,5.61201000213623,5.98753976821899,4030818415.9103,4105254723.24457,4604563711.6937,5305072986.89084,5847051726.26615,5077951817.12245,6781011708.68501,7417917497.04587,17774766696.1759,19040312333.1864,20996562943.5979,23116701556.1381,23403995992.1354,24530513037.7518,27520784129.7508,27619479059.6131,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,54.20389557,54.93520355,57.67406845,65.77828217,65.75260925,76.77999878,71.22032928,35.5,34.2,33,31.9,30.9,29.9,29,28.2,0.13521193363526,0.837284942557434,1.3181531484778,0.460985642464282,1.76011151192938,2.54314685681652,2.18032278088147,9.69681899081073,66.879,67.497,67.75,68.097,68.526,68.006,67.093,67.913,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,14356181,14751356,15157793,15574909,16000781,16436120,16876720,17316449,9.5,8.3,7.3,6.7,6.3,5.9,5.7,6.757,4.455,4.078,3.567,2.863,3.405,3.368,2.968
Serbia,SRB,3.63470005989075,3.63470005989075,3.71016001701355,3.58231997489929,3.61647009849548,3.45757007598877,3.29867005348206,3.23938989639282,17915464299.8196,19742896722.0341,22297854886.1648,25540396151.4379,26277890877.2234,25727982778.9908,34635932118.8384,40579105461.336,39655949731.3816,40692661657.284,44179075778.9267,50640662859.4987,51514242938.6734,53356484591.4378,63101042897.707,63563410720.7093,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,491.25177002,486.42944336,515.84588623,617.08679199,641.02966309,670.19439697,919.16790771,5.4,5.2,5.1,5,4.9,4.8,4.6,4.4,1.39235822000187,1.12231397417769,3.13106248590115,1.95984076293801,1.84922984511086,1.57553290083415,4.08510285335102,11.9815117344703,75.2878048780488,75.6878048780488,75.5390243902439,75.890243902439,75.9365853658537,74.4780487804878,72.780487804878,75.4821951219512,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,7095383,7058322,7020858,6982604,6945235,6899126,6834326,6664449,2.5,2.5,2.5,2.5,2.5,2.5,2.5,17.66,15.257,13.477,12.733,10.395,9.011,10.061,8.684
Seychelles,SYC,4.91460990905762,4.0213098526001,4.23536539077759,4.35177803039551,4.05055141448975,4.89120054244995,5.62358999252319,4.74013519287109,1290375234.95138,1338730180.08626,1573333403.18565,1553145430.37773,1538983435.76862,920042421.547639,1193663263.24547,1818966306.17899,1432403352.12944,1568513348.14463,1675370641.01416,1784313926.76807,1868690096.73454,1382551751.56908,1487173794.80528,2057968519.83091,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,623.9987793,735.57043457,736.65460205,784.73242188,769.74798584,781.51965332,718.49005127,12.5,12.6,12.7,12.7,12.8,12.8,12.7,12.5,4.04194410725617,-1.01548191697626,2.85679575568437,3.70291839111568,1.80709400809982,1.20266463987123,9.76909936973542,2.6260363285129,74.2951219512195,74.309756097561,74.3,72.8414634146341,74.0463414634146,77.2365853658537,73.3975609756097,73.8487804878049,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,93419,94677,95843,96762,97625,98462,99258,119878,5.2,4.7,4.3,4,4,3.5,4.3,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586
Sierra Leone,SLE,2.91133999824524,2.91133999824524,4.66086006164551,6.98962783813477,7.44701194763184,8.80954837799072,9.44223594665527,8.5391845703125,816852285.263987,915541753.975396,974210474.143441,713559201.939777,743850689.122942,613136028.375389,719316485.342823,1305271700.2488,4252029353.82191,3862721266.02162,3719443418.26155,4085114387.55605,4076578698.79107,4062906265.7332,4249234704.01866,4094563859.43556,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,114.16482544,81.37689209,45.5368042,43.07834244,46.25284195,46.01692963,43.1619873,95.3,89.9,87.4,85,82.6,80.3,78.1,76,6.68943562498681,10.8860609413903,18.2215094003386,16.0295447693699,14.8049990906021,13.4468711101052,11.8739588840234,27.2082883814653,57.189,58.404,58.652,59.796,60.255,59.763,60.062,60.411,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,7314773,7493913,7677565,7861281,8046828,8233970,8420641,8605718,23.7,24.2,25.7,26.8,27.5,27.3,27.8,4.621,4.312,3.848,3.193,3.204,3.485,3.516,3.194
Singapore,SGP,2.86309337615967,2.87133049964905,2.75684809684753,2.85660004615784,2.72951006889343,2.6869900226593,2.82470989227295,2.48891997337341,549421999163.53,525530384076.969,589858681680.757,671737757276.241,664477941704.7,634513916369.872,794469896530.138,925951516936.287,307998545269.398,319053943915.005,343257164581.712,376892697588.005,376901649222.451,349488382610.662,434111559282.849,498474540987.78,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,2279.01708984,2450.90136719,2599.30004883,2641.50634766,2826.01000977,3367.7565918,3969.89086914,2.2,2.2,2.1,2.1,2,1.9,1.9,1.8,-0.522618167075298,-0.532268739716253,0.576260310166349,0.43862011844684,0.565260568780326,-0.181916666666634,2.30485959040484,6.12106004039418,82.7439024390244,82.8463414634146,83.0951219512195,83.2975609756098,83.5951219512195,83.5439024390244,83.0926829268293,82.8951219512195,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,5535002,5607283,5612253,5638676,5703569,5685807,5453566,5637022,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,3.79,4.08,4.2,3.613,3.1,4.1,4.64,3.591
Sint Maarten (Dutch part),SXM,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,4.18044137954712,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,1417888715.0838,1427017206.70391,1353212122.90503,1259200446.92737,1407880446.92737,1236428100.55866,1353071061.45251,1537088715.0838,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,1134.1313840094879,1134.1313840094879,1134.1313840094879,1134.1313840094879,1134.1313840094879,1134.1313840094879,1134.1313840094879,22.28918274393044,22.28918274393044,22.28918274393044,22.28918274393044,22.28918274393044,22.28918274393044,22.28918274393044,22.28918274393044,0.330027165141066,0.111682655737579,2.19201010962985,2.19201010962985,2.19201010962985,2.19201010962985,2.19201010962985,2.19201010962985,76.954,76.598,75.03,75.131,75.437,74.584,73.972,74.409,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,38825,38992,38615,38934,39648,40350,40708,40888,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586
Slovak Republic,SVK,4.57843017578125,3.90078997612,3.93220996856689,3.95290994644165,4.27311992645264,4.76427984237671,4.79718017578125,4.79718017578125,81433630598.25,84075231062.3372,90938562003.9578,101718182867.38,97158215404.6351,90781537717.4119,109150104956.502,114772649312.604,88900883130.8374,89952699524.894,95649966260.9802,106137924015.593,105711680180.565,106737868873.941,118563266602.359,115584743573.553,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,1109,1176,1189,1300,1342,1394,1685,5.2,5.1,5,5,4.9,4.9,4.9,4.9,-0.325219777427673,-0.520010196278266,1.31194588223228,2.51403712883812,2.66456133425431,1.93694126694223,3.14960629921268,12.7741463637611,76.5634146341463,77.1658536585366,77.1658536585366,77.2658536585366,77.6658536585366,76.8658536585366,74.6146341463415,77.0658536585366,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,5423801,5430798,5439232,5446771,5454147,5458827,5447247,5431752,5.5,5.2,4,3.3,2.7,2.5,2.8,11.492,9.679,8.142,6.544,5.761,6.719,6.894,6.143
Slovenia,SVN,4.90953016281128,4.79266977310181,4.78053998947144,4.93455982208252,4.89153003692627,5.38373994827271,5.36526012420654,5.36526012420654,33256871127.948,34738156236.3795,40389935067.0554,45938876526.1529,45475234205.1058,41784361742.9355,51668781592.4178,56547401875.1987,43107506024.3254,44766722790.5826,48589100043.0954,54177882425.8431,54386654313.9685,53734526854.2289,61832201543.8285,60063475466.3446,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,1776,1835,1925,2170,2219,2417,2775,2.1,2.1,2,2,2,1.9,1.9,1.9,-0.525552285820877,-0.054999541670474,1.42910743319306,1.7386086198818,1.63052260754344,-0.05485681576061,1.91706506089259,8.83369886749452,80.7756097560976,81.1756097560976,81.0292682926829,81.3780487804878,81.5292682926829,80.5317073170732,80.6756097560976,81.2829268292683,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,2063531,2065042,2066388,2073894,2088385,2102419,2108079,2111986,2.5,2.5,2.5,2.5,2.5,2.5,2.5,8.975,8.007,6.573,5.116,4.448,4.974,4.747,4.013
Small states,SST,5.14418983459473,5.15763998031616,4.96131992340088,4.87440967559814,4.87727522850036,4.85627222061157,4.95368504524231,4.95368504524231,128196378743.506,127919955518.392,143450163637.834,159845923270.703,162707210887.959,139834356814.088,184020677298.069,211686333530.299,195342695295.027,202183604189.062,222189517961.591,240866904455.296,243792423417.39,219068216684.633,254207327038.415,281850778773.269,10568.2406997506,10806.5478125662,11730.8818238776,12560.1901388749,12581.2230617678,11219.28661025,12920.699840484,14176.6140571601,659.117450600266,685.400785546524,739.843031664341,789.6762707636,804.155290984904,836.439559744488,956.432531258376,25.9318397777734,25.1166060606061,24.7331673480349,23.9351286363453,23.4776869057345,23.0516256079972,22.4400520599218,21.8908069522036,0.609082178907748,0.608325395664993,1.63405189110426,2.18778405406877,1.30544966502396,0.386388224517503,2.41075255288779,6.27689319447544,71.7374274433806,72.0653097209304,72.413998438043,72.6308564795014,72.7506270642624,72.5405980370116,71.6444984379684,72.1645255241764,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,18483937,18709361,18940564,19177011,19377482,19526038,19674424,19881389,10.6432463988323,10.4751649290267,10.210317396615,9.83220318141933,9.59227607047426,9.43186926968241,9.36462547478528,8.67227846770129,8.43823032520535,8.09252205807457,7.85457543799761,7.5896147335354,9.092816530217,8.68223921514957,8.11159054588073
